index,file,trial,category,onset,duration,rating
104,bull_6.mp4,bull_6,bull,,,
105,caterpillar_2.mp4,caterpillar_2,caterpillar,,,
106,caterpillar_14.mp4,caterpillar_14,caterpillar,,,
107,bull_5.mp4,bull_5,bull,,,
108,beetle_6.mp4,beetle_6,beetle,,,
109,bird_18.mp4,bird_18,bird,,,
110,crocodile_16.mp4,crocodile_16,crocodile,,,
111,cat_4.mp4,cat_4,cat,,,
112,cat_19.mp4,cat_19,cat,,,
113,bull_20.mp4,bull_20,bull,,,
114,bull_10.mp4,bull_10,bull,,,
115,butterfly_17.mp4,butterfly_17,butterfly,,,
116,cat_16.mp4,cat_16,cat,,,
117,beetle_11.mp4,beetle_11,beetle,,,
118,cat_12.mp4,cat_12,cat,,,
119,bird_1.mp4,bird_1,bird,,,
120,caterpillar_9.mp4,caterpillar_9,caterpillar,,,
121,butterfly_19.mp4,butterfly_19,butterfly,,,
122,crocodile_3.mp4,crocodile_3,crocodile,,,
123,crocodile_11.mp4,crocodile_11,crocodile,,,
124,butterfly_8.mp4,butterfly_8,butterfly,,,
125,crocodile_7.mp4,crocodile_7,crocodile,,,
126,bird_19.mp4,bird_19,bird,,,
127,bird_10.mp4,bird_10,bird,,,
128,caterpillar_5.mp4,caterpillar_5,caterpillar,,,
129,butterfly_11.mp4,butterfly_11,butterfly,,,
130,bird_13.mp4,bird_13,bird,,,
131,butterfly_1.mp4,butterfly_1,butterfly,,,
132,dog_18.mp4,dog_18,dog,,,
133,bull_9.mp4,bull_9,bull,,,
134,caterpillar_7.mp4,caterpillar_7,caterpillar,,,
135,cat_9.mp4,cat_9,cat,,,
136,cat_1.mp4,cat_1,cat,,,
137,cat_17.mp4,cat_17,cat,,,
138,cat_8.mp4,cat_8,cat,,,
139,caterpillar_12.mp4,caterpillar_12,caterpillar,,,
140,beetle_20.mp4,beetle_20,beetle,,,
141,cat_13.mp4,cat_13,cat,,,
142,butterfly_16.mp4,butterfly_16,butterfly,,,
143,cat_15.mp4,cat_15,cat,,,
144,butterfly_10.mp4,butterfly_10,butterfly,,,
145,crocodile_18.mp4,crocodile_18,crocodile,,,
146,butterfly_20.mp4,butterfly_20,butterfly,,,
147,crocodile_20.mp4,crocodile_20,crocodile,,,
148,bird_14.mp4,bird_14,bird,,,
149,caterpillar_1.mp4,caterpillar_1,caterpillar,,,
