index,file,trial,category,onset,duration,rating
81,bull_5.mp4,bull_5,bull,,,
82,caterpillar_7.mp4,caterpillar_7,caterpillar,,,
83,bird_15.mp4,bird_15,bird,,,
84,bird_4.mp4,bird_4,bird,,,
85,beetle_8.mp4,beetle_8,beetle,,,
86,butterfly_7.mp4,butterfly_7,butterfly,,,
87,crocodile_7.mp4,crocodile_7,crocodile,,,
88,bull_16.mp4,bull_16,bull,,,
89,beetle_15.mp4,beetle_15,beetle,,,
90,caterpillar_2.mp4,caterpillar_2,caterpillar,,,
91,bird_8.mp4,bird_8,bird,,,
92,bull_4.mp4,bull_4,bull,,,
93,crocodile_8.mp4,crocodile_8,crocodile,,,
94,bird_6.mp4,bird_6,bird,,,
95,beetle_18.mp4,beetle_18,beetle,,,
96,crocodile_3.mp4,crocodile_3,crocodile,,,
97,butterfly_13.mp4,butterfly_13,butterfly,,,
98,crocodile_12.mp4,crocodile_12,crocodile,,,
99,butterfly_12.mp4,butterfly_12,butterfly,,,
100,butterfly_19.mp4,butterfly_19,butterfly,,,
101,dog_11.mp4,dog_11,dog,,,
102,caterpillar_3.mp4,caterpillar_3,caterpillar,,,
103,dog_17.mp4,dog_17,dog,,,
104,caterpillar_14.mp4,caterpillar_14,caterpillar,,,
105,dog_10.mp4,dog_10,dog,,,
106,bull_18.mp4,bull_18,bull,,,
107,cat_10.mp4,cat_10,cat,,,
108,bull_14.mp4,bull_14,bull,,,
109,cat_20.mp4,cat_20,cat,,,
110,dog_13.mp4,dog_13,dog,,,
111,caterpillar_5.mp4,caterpillar_5,caterpillar,,,
112,beetle_20.mp4,beetle_20,beetle,,,
113,crocodile_5.mp4,crocodile_5,crocodile,,,
114,dog_16.mp4,dog_16,dog,,,
115,bull_13.mp4,bull_13,bull,,,
116,caterpillar_9.mp4,caterpillar_9,caterpillar,,,
117,bird_10.mp4,bird_10,bird,,,
118,beetle_12.mp4,beetle_12,beetle,,,
119,dog_12.mp4,dog_12,dog,,,
120,bird_2.mp4,bird_2,bird,,,
121,cat_15.mp4,cat_15,cat,,,
122,crocodile_19.mp4,crocodile_19,crocodile,,,
123,bull_1.mp4,bull_1,bull,,,
124,beetle_2.mp4,beetle_2,beetle,,,
125,butterfly_17.mp4,butterfly_17,butterfly,,,
126,cat_12.mp4,cat_12,cat,,,
127,beetle_7.mp4,beetle_7,beetle,,,
128,caterpillar_11.mp4,caterpillar_11,caterpillar,,,
129,crocodile_11.mp4,crocodile_11,crocodile,,,
130,crocodile_2.mp4,crocodile_2,crocodile,,,
131,bird_20.mp4,bird_20,bird,,,
132,butterfly_3.mp4,butterfly_3,butterfly,,,
133,bird_13.mp4,bird_13,bird,,,
134,bull_7.mp4,bull_7,bull,,,
135,caterpillar_18.mp4,caterpillar_18,caterpillar,,,
136,cat_14.mp4,cat_14,cat,,,
137,beetle_11.mp4,beetle_11,beetle,,,
138,cat_5.mp4,cat_5,cat,,,
139,bull_20.mp4,bull_20,bull,,,
140,caterpillar_17.mp4,caterpillar_17,caterpillar,,,
141,crocodile_13.mp4,crocodile_13,crocodile,,,
142,crocodile_16.mp4,crocodile_16,crocodile,,,
143,dog_18.mp4,dog_18,dog,,,
144,caterpillar_16.mp4,caterpillar_16,caterpillar,,,
145,cat_19.mp4,cat_19,cat,,,
146,bird_1.mp4,bird_1,bird,,,
147,cat_2.mp4,cat_2,cat,,,
148,bird_18.mp4,bird_18,bird,,,
149,butterfly_14.mp4,butterfly_14,butterfly,,,
